Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,1089280,-,-,-,40.09,-78.94,-5,601,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
1999,1,1,0,30,0,0,0,-11,-7,950.0,272.90000000000003,0.7000000000000001,0.866
1999,1,1,1,30,0,0,0,-11,-7,950.0,274.2,0.7000000000000001,0.866
1999,1,1,2,30,0,0,0,-12,-8,950.0,276.0,0.7000000000000001,0.866
1999,1,1,3,30,0,0,0,-12,-8,950.0,278.40000000000003,0.7000000000000001,0.866
1999,1,1,4,30,0,0,0,-13,-8,950.0,281.2,0.8,0.866
1999,1,1,5,30,0,0,0,-13,-9,950.0,285.1,0.8,0.866
1999,1,1,6,30,0,0,0,-14,-9,950.0,288.3,0.8,0.866
1999,1,1,7,30,0,0,0,-14,-10,950.0,289.6,0.8,0.866
1999,1,1,8,30,157,46,66,-15,-9,950.0,289.5,0.8,0.866
1999,1,1,9,30,329,95,183,-15,-8,950.0,291.3,0.9,0.866
1999,1,1,10,30,173,160,224,-15,-8,950.0,296.6,0.9,0.866
1999,1,1,11,30,6,152,155,-15,-8,950.0,300.2,0.9,0.866
1999,1,1,12,30,435,164,361,-15,-7,950.0,302.0,0.8,0.866
1999,1,1,13,30,523,131,351,-15,-7,950.0,305.2,0.8,0.866
1999,1,1,14,30,796,85,357,-16,-7,950.0,309.3,0.7000000000000001,0.866
1999,1,1,15,30,668,63,212,-16,-8,960.0,313.5,0.6000000000000001,0.866
1999,1,1,16,30,343,28,53,-16,-9,960.0,318.70000000000005,0.5,0.866
1999,1,1,17,30,0,0,0,-17,-10,960.0,323.6,0.4,0.866
1999,1,1,18,30,0,0,0,-17,-11,960.0,330.1,0.4,0.866
1999,1,1,19,30,0,0,0,-17,-11,960.0,338.6,0.4,0.866
1999,1,1,20,30,0,0,0,-17,-12,960.0,351.0,0.30000000000000004,0.866
1999,1,1,21,30,0,0,0,-17,-12,960.0,6.4,0.30000000000000004,0.866
1999,1,1,22,30,0,0,0,-18,-13,960.0,30.0,0.30000000000000004,0.866
1999,1,1,23,30,0,0,0,-18,-13,960.0,55.300000000000004,0.30000000000000004,0.866
1999,1,2,0,30,0,0,0,-18,-13,960.0,71.2,0.30000000000000004,0.866
1999,1,2,1,30,0,0,0,-19,-13,960.0,81.9,0.4,0.866
1999,1,2,2,30,0,0,0,-20,-13,960.0,91.10000000000001,0.4,0.866
1999,1,2,3,30,0,0,0,-20,-13,960.0,96.30000000000001,0.4,0.866
