Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,1191414,-,-,-,41.77,-75.62,-5,452,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2008,1,1,0,30,0,0,0,-4,-3,960.0,159.4,0.4,0.866
2008,1,1,1,30,0,0,0,-4,-3,960.0,146.4,0.5,0.866
2008,1,1,2,30,0,0,0,-3,-2,950.0,135.6,0.6000000000000001,0.866
2008,1,1,3,30,0,0,0,-3,-2,950.0,127.9,0.7000000000000001,0.866
2008,1,1,4,30,0,0,0,-3,-2,950.0,125.0,0.8,0.866
2008,1,1,5,30,0,0,0,-3,-1,950.0,125.80000000000001,1.0,0.866
2008,1,1,6,30,0,0,0,-1,0,950.0,137.8,1.3,0.866
2008,1,1,7,30,0,0,0,0,0,950.0,159.4,1.4000000000000001,0.866
2008,1,1,8,30,0,5,5,0,0,950.0,177.60000000000002,1.2000000000000002,0.866
2008,1,1,9,30,0,70,70,0,0,950.0,192.8,0.9,0.866
2008,1,1,10,30,0,15,15,0,0,950.0,201.20000000000002,0.7000000000000001,0.866
2008,1,1,11,30,157,184,250,0,0,950.0,214.10000000000002,0.7000000000000001,0.866
2008,1,1,12,30,12,154,160,0,0,950.0,229.60000000000002,0.7000000000000001,0.866
2008,1,1,13,30,535,113,316,0,0,950.0,236.10000000000002,0.7000000000000001,0.866
2008,1,1,14,30,316,108,201,0,0,950.0,237.4,0.7000000000000001,0.866
2008,1,1,15,30,57,70,80,-1,0,950.0,236.60000000000002,0.6000000000000001,0.866
2008,1,1,16,30,0,11,11,-1,-1,950.0,235.3,0.6000000000000001,0.866
2008,1,1,17,30,0,0,0,-2,-1,950.0,235.20000000000002,0.6000000000000001,0.866
2008,1,1,18,30,0,0,0,-2,-2,950.0,237.3,0.6000000000000001,0.866
2008,1,1,19,30,0,0,0,-2,-2,940.0,242.3,0.6000000000000001,0.866
2008,1,1,20,30,0,0,0,-2,-2,940.0,250.10000000000002,0.6000000000000001,0.866
2008,1,1,21,30,0,0,0,-2,-2,940.0,260.40000000000003,0.6000000000000001,0.866
2008,1,1,22,30,0,0,0,-2,-2,940.0,274.8,0.7000000000000001,0.866
2008,1,1,23,30,0,0,0,-3,-2,940.0,288.1,0.9,0.866
2008,1,2,0,30,0,0,0,-4,-3,950.0,298.5,1.0,0.866
2008,1,2,1,30,0,0,0,-5,-4,950.0,303.40000000000003,1.0,0.866
2008,1,2,2,30,0,0,0,-6,-5,950.0,309.8,1.0,0.866
2008,1,2,3,30,0,0,0,-7,-5,950.0,317.8,1.0,0.866
2008,1,2,4,30,0,0,0,-7,-6,950.0,322.40000000000003,1.0,0.866
2008,1,2,5,30,0,0,0,-8,-6,950.0,323.90000000000003,1.1,0.866
2008,1,2,6,30,0,0,0,-9,-7,950.0,323.90000000000003,1.1,0.866
2008,1,2,7,30,0,0,0,-9,-8,950.0,324.5,1.1,0.866
2008,1,2,8,30,447,53,118,-10,-8,950.0,325.40000000000003,1.1,0.866
2008,1,2,9,30,67,109,127,-11,-9,950.0,326.20000000000005,1.2000000000000002,0.866
2008,1,2,10,30,304,144,256,-12,-9,950.0,326.40000000000003,1.2000000000000002,0.866
2008,1,2,11,30,61,176,202,-12,-9,950.0,325.70000000000005,1.2000000000000002,0.866
2008,1,2,12,30,464,145,342,-12,-9,960.0,324.8,1.3,0.866
2008,1,2,13,30,890,77,418,-12,-9,960.0,323.6,1.3,0.866
2008,1,2,14,30,819,66,309,-13,-9,960.0,322.8,1.3,0.866
2008,1,2,15,30,661,47,162,-13,-10,960.0,322.40000000000003,1.3,0.866
2008,1,2,16,30,208,12,17,-14,-11,960.0,322.20000000000005,1.3,0.866
2008,1,2,17,30,0,0,0,-15,-12,960.0,322.90000000000003,1.3,0.866
2008,1,2,18,30,0,0,0,-15,-12,960.0,324.1,1.2000000000000002,0.866
2008,1,2,19,30,0,0,0,-15,-12,960.0,324.6,1.2000000000000002,0.866
2008,1,2,20,30,0,0,0,-15,-12,960.0,324.8,1.1,0.866
2008,1,2,21,30,0,0,0,-14,-11,960.0,324.90000000000003,1.1,0.866
2008,1,2,22,30,0,0,0,-14,-11,970.0,325.8,1.0,0.866
2008,1,2,23,30,0,0,0,-14,-12,970.0,326.5,1.0,0.866
2008,1,3,0,30,0,0,0,-14,-12,970.0,326.6,0.9,0.866
2008,1,3,1,30,0,0,0,-14,-12,970.0,327.1,0.9,0.866
2008,1,3,2,30,0,0,0,-14,-12,970.0,327.8,0.9,0.866
2008,1,3,3,30,0,0,0,-15,-12,970.0,328.20000000000005,0.9,0.866
2008,1,3,4,30,0,0,0,-15,-12,970.0,329.0,1.0,0.866
2008,1,3,5,30,0,0,0,-16,-13,970.0,330.8,1.0,0.866
2008,1,3,6,30,0,0,0,-16,-13,970.0,332.0,1.0,0.866
2008,1,3,7,30,0,0,0,-17,-14,970.0,333.90000000000003,1.0,0.866
2008,1,3,8,30,624,41,131,-17,-14,970.0,336.40000000000003,0.9,0.866
2008,1,3,9,30,823,61,287,-17,-13,970.0,335.40000000000003,0.9,0.866
2008,1,3,10,30,881,80,405,-17,-12,970.0,329.70000000000005,0.9,0.866
2008,1,3,11,30,920,85,472,-16,-12,970.0,326.20000000000005,0.9,0.866
2008,1,3,12,30,926,84,478,-16,-11,970.0,324.3,0.8,0.866
2008,1,3,13,30,908,75,424,-15,-11,970.0,321.5,0.8,0.866
2008,1,3,14,30,836,65,315,-15,-11,970.0,318.1,0.7000000000000001,0.866
2008,1,3,15,30,677,46,166,-15,-11,970.0,313.90000000000003,0.6000000000000001,0.866
2008,1,3,16,30,235,13,19,-15,-12,970.0,311.40000000000003,0.5,0.866
