Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,970088,-,-,-,43.09,-84.38,-5,221,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2008,1,1,0,30,0,0,0,-1,-1,970.0,40.5,6.300000000000001,0.866
2008,1,1,1,30,0,0,0,-1,-1,970.0,28.200000000000003,6.4,0.866
2008,1,1,2,30,0,0,0,-2,-1,970.0,14.600000000000001,6.6000000000000005,0.866
2008,1,1,3,30,0,0,0,-2,-1,970.0,357.40000000000003,6.9,0.866
2008,1,1,4,30,0,0,0,-2,-1,970.0,342.3,7.300000000000001,0.866
2008,1,1,5,30,0,0,0,-2,-2,970.0,330.8,7.4,0.866
2008,1,1,6,30,0,0,0,-3,-2,980.0,322.1,7.300000000000001,0.866
2008,1,1,7,30,0,0,0,-4,-2,980.0,315.20000000000005,7.1000000000000005,0.866
2008,1,1,8,30,0,17,17,-4,-2,980.0,310.70000000000005,6.800000000000001,0.866
2008,1,1,9,30,0,53,53,-4,-2,980.0,309.5,6.300000000000001,0.866
2008,1,1,10,30,0,83,83,-3,-1,980.0,307.90000000000003,5.9,0.866
2008,1,1,11,30,0,107,107,-3,0,980.0,314.8,5.7,0.866
2008,1,1,12,30,0,35,35,-2,0,980.0,322.1,5.2,0.866
2008,1,1,13,30,0,34,34,-2,0,980.0,325.40000000000003,4.4,0.866
2008,1,1,14,30,0,62,62,-2,0,980.0,325.0,3.4000000000000004,0.866
2008,1,1,15,30,0,24,24,-2,0,980.0,319.70000000000005,2.9000000000000004,0.866
2008,1,1,16,30,0,7,7,-2,0,980.0,317.0,3.3000000000000003,0.866
2008,1,1,17,30,0,0,0,-2,-1,980.0,319.1,4.0,0.866
2008,1,1,18,30,0,0,0,-2,-1,990.0,322.8,4.3,0.866
2008,1,1,19,30,0,0,0,-3,-2,990.0,326.90000000000003,4.4,0.866
2008,1,1,20,30,0,0,0,-3,-2,990.0,329.70000000000005,4.3,0.866
2008,1,1,21,30,0,0,0,-4,-3,990.0,328.90000000000003,4.2,0.866
2008,1,1,22,30,0,0,0,-4,-3,990.0,332.70000000000005,4.3,0.866
2008,1,1,23,30,0,0,0,-5,-3,990.0,337.90000000000003,4.4,0.866
2008,1,2,0,30,0,0,0,-5,-4,990.0,338.20000000000005,4.3,0.866
2008,1,2,1,30,0,0,0,-6,-4,990.0,333.90000000000003,4.3,0.866
2008,1,2,2,30,0,0,0,-6,-5,990.0,330.20000000000005,4.2,0.866
2008,1,2,3,30,0,0,0,-7,-5,990.0,326.90000000000003,4.1000000000000005,0.866
2008,1,2,4,30,0,0,0,-7,-6,990.0,324.5,3.7,0.866
2008,1,2,5,30,0,0,0,-7,-6,990.0,321.8,3.2,0.866
2008,1,2,6,30,0,0,0,-8,-6,990.0,324.1,2.5,0.866
2008,1,2,7,30,0,0,0,-8,-7,990.0,335.0,2.3000000000000003,0.866
2008,1,2,8,30,55,19,22,-8,-6,1000.0,357.5,2.7,0.866
2008,1,2,9,30,405,78,153,-8,-6,1000.0,13.5,3.6,0.866
2008,1,2,10,30,621,102,288,-9,-6,1000.0,16.400000000000002,4.0,0.866
2008,1,2,11,30,751,106,387,-9,-6,1000.0,10.100000000000001,3.9000000000000004,0.866
2008,1,2,12,30,823,99,434,-10,-6,1000.0,357.1,3.7,0.866
2008,1,2,13,30,853,87,421,-10,-6,1000.0,347.8,3.3000000000000003,0.866
2008,1,2,14,30,826,74,349,-11,-6,1000.0,341.70000000000005,2.6,0.866
2008,1,2,15,30,736,56,228,-11,-7,1000.0,337.20000000000005,1.9000000000000001,0.866
2008,1,2,16,30,498,31,80,-12,-9,1000.0,330.8,1.6,0.866
2008,1,2,17,30,0,0,0,-15,-10,1000.0,322.6,1.7000000000000002,0.866
2008,1,2,18,30,0,0,0,-15,-10,1000.0,311.90000000000003,1.7000000000000002,0.866
2008,1,2,19,30,0,0,0,-14,-10,1000.0,298.7,1.7000000000000002,0.866
2008,1,2,20,30,0,0,0,-14,-10,1000.0,292.2,1.7000000000000002,0.866
2008,1,2,21,30,0,0,0,-13,-10,1000.0,288.90000000000003,1.8,0.866
2008,1,2,22,30,0,0,0,-13,-11,1000.0,291.5,1.8,0.866
2008,1,2,23,30,0,0,0,-12,-10,1000.0,300.1,1.7000000000000002,0.866
2008,1,3,0,30,0,0,0,-12,-10,1000.0,308.8,1.5,0.866
2008,1,3,1,30,0,0,0,-11,-10,1000.0,315.1,1.3,0.866
2008,1,3,2,30,0,0,0,-11,-11,1000.0,318.20000000000005,1.2000000000000002,0.866
2008,1,3,3,30,0,0,0,-11,-10,1000.0,319.3,0.9,0.866
2008,1,3,4,30,0,0,0,-11,-10,1000.0,294.5,0.7000000000000001,0.866
2008,1,3,5,30,0,0,0,-12,-11,1000.0,233.9,1.0,0.866
2008,1,3,6,30,0,0,0,-13,-11,1010.0,209.5,1.4000000000000001,0.866
2008,1,3,7,30,0,0,0,-14,-12,1010.0,206.70000000000002,1.7000000000000002,0.866
2008,1,3,8,30,0,6,6,-14,-11,1010.0,203.10000000000002,2.6,0.866
2008,1,3,9,30,0,40,40,-12,-9,1010.0,199.5,3.8000000000000003,0.866
2008,1,3,10,30,718,81,296,-10,-8,1000.0,197.70000000000002,4.6000000000000005,0.866
2008,1,3,11,30,776,96,388,-9,-6,1000.0,201.20000000000002,5.2,0.866
2008,1,3,12,30,788,105,426,-8,-4,1000.0,209.0,5.800000000000001,0.866
2008,1,3,13,30,0,81,81,-7,-4,1000.0,214.8,6.300000000000001,0.866
2008,1,3,14,30,27,129,138,-8,-5,1000.0,214.8,6.5,0.866
2008,1,3,15,30,0,63,63,-9,-6,1000.0,212.20000000000002,6.1000000000000005,0.866
2008,1,3,16,30,0,20,20,-10,-8,1000.0,208.8,5.4,0.866
2008,1,3,17,30,0,0,0,-11,-9,1000.0,204.60000000000002,5.0,0.866
2008,1,3,18,30,0,0,0,-12,-10,1000.0,201.20000000000002,5.1000000000000005,0.866
2008,1,3,19,30,0,0,0,-12,-10,1000.0,201.20000000000002,5.5,0.866
2008,1,3,20,30,0,0,0,-12,-10,1000.0,202.9,5.6000000000000005,0.866
2008,1,3,21,30,0,0,0,-12,-10,1000.0,205.5,5.800000000000001,0.866
2008,1,3,22,30,0,0,0,-12,-10,1000.0,208.10000000000002,5.800000000000001,0.866
