Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,1211414,-,-,-,40.29,-75.02,-5,85,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2010,1,1,0,30,0,0,0,-1,-1,1000.0,285.8,0.4,0.866
2010,1,1,1,30,0,0,0,-1,-1,1000.0,278.0,0.4,0.866
2010,1,1,2,30,0,0,0,-1,-1,1000.0,276.0,0.30000000000000004,0.866
2010,1,1,3,30,0,0,0,-2,-1,1000.0,277.3,0.30000000000000004,0.866
2010,1,1,4,30,0,0,0,-2,-2,1000.0,278.5,0.30000000000000004,0.866
2010,1,1,5,30,0,0,0,-2,-2,1000.0,279.8,0.30000000000000004,0.866
2010,1,1,6,30,0,0,0,-3,-2,1000.0,284.1,0.30000000000000004,0.866
2010,1,1,7,30,0,0,0,-3,-1,1000.0,291.7,0.30000000000000004,0.866
2010,1,1,8,30,50,61,69,-1,0,1000.0,297.1,0.30000000000000004,0.866
2010,1,1,9,30,2,106,107,0,0,1000.0,300.40000000000003,0.30000000000000004,0.866
2010,1,1,10,30,415,137,300,0,2,1000.0,308.20000000000005,0.30000000000000004,0.866
2010,1,1,11,30,442,175,371,0,3,1000.0,313.20000000000005,0.4,0.866
2010,1,1,12,30,348,175,330,1,4,990.0,311.20000000000005,0.4,0.866
2010,1,1,13,30,382,147,300,1,3,990.0,309.70000000000005,0.30000000000000004,0.866
2010,1,1,14,30,33,121,131,1,2,990.0,311.6,0.2,0.866
2010,1,1,15,30,123,69,92,0,1,990.0,313.70000000000005,0.2,0.866
2010,1,1,16,30,0,9,9,0,0,990.0,309.6,0.2,0.866
2010,1,1,17,30,0,0,0,0,0,990.0,308.0,0.30000000000000004,0.866
2010,1,1,18,30,0,0,0,0,0,990.0,306.7,0.4,0.866
2010,1,1,19,30,0,0,0,0,0,990.0,304.3,0.5,0.866
2010,1,1,20,30,0,0,0,0,0,990.0,304.2,0.5,0.866
2010,1,1,21,30,0,0,0,-1,0,990.0,308.1,0.6000000000000001,0.866
2010,1,1,22,30,0,0,0,-2,-1,990.0,312.90000000000003,0.6000000000000001,0.866
2010,1,1,23,30,0,0,0,-3,-1,990.0,313.20000000000005,0.6000000000000001,0.866
2010,1,2,0,30,0,0,0,-4,-2,990.0,309.40000000000003,0.6000000000000001,0.866
2010,1,2,1,30,0,0,0,-4,-2,990.0,306.0,0.6000000000000001,0.866
2010,1,2,2,30,0,0,0,-4,-2,990.0,305.1,0.6000000000000001,0.866
2010,1,2,3,30,0,0,0,-5,-2,990.0,305.6,0.6000000000000001,0.866
2010,1,2,4,30,0,0,0,-5,-3,990.0,306.7,0.7000000000000001,0.866
2010,1,2,5,30,0,0,0,-6,-3,990.0,306.7,0.7000000000000001,0.866
2010,1,2,6,30,0,0,0,-6,-3,990.0,306.3,0.7000000000000001,0.866
2010,1,2,7,30,0,0,0,-7,-4,990.0,306.0,0.8,0.866
2010,1,2,8,30,455,61,137,-8,-3,990.0,307.0,0.8,0.866
2010,1,2,9,30,650,94,288,-8,-3,990.0,310.3,0.9,0.866
2010,1,2,10,30,734,116,405,-8,-3,990.0,313.5,1.0,0.866
2010,1,2,11,30,766,129,469,-8,-3,990.0,315.6,1.0,0.866
2010,1,2,12,30,766,131,474,-8,-3,990.0,316.20000000000005,1.0,0.866
2010,1,2,13,30,598,106,348,-9,-3,990.0,316.0,1.0,0.866
2010,1,2,14,30,313,116,214,-9,-4,990.0,315.20000000000005,1.0,0.866
2010,1,2,15,30,493,68,160,-10,-5,990.0,314.0,1.0,0.866
2010,1,2,16,30,111,15,19,-11,-6,990.0,312.5,1.0,0.866
2010,1,2,17,30,0,0,0,-11,-7,990.0,311.40000000000003,1.0,0.866
2010,1,2,18,30,0,0,0,-12,-7,990.0,310.8,1.0,0.866
2010,1,2,19,30,0,0,0,-13,-8,990.0,310.20000000000005,1.0,0.866
2010,1,2,20,30,0,0,0,-13,-8,990.0,308.0,1.0,0.866
