Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,929428,-,-,-,39.81,-86.34,-5,259,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2014,1,1,0,30,0,0,0,-6,-4,990.0,121.4,1.2000000000000002,0.16
2014,1,1,1,30,0,0,0,-6,-4,990.0,127.9,1.4000000000000001,0.16
2014,1,1,2,30,0,0,0,-5,-4,990.0,140.8,1.5,0.16
2014,1,1,3,30,0,0,0,-5,-4,990.0,152.6,1.5,0.16
2014,1,1,4,30,0,0,0,-4,-4,990.0,166.5,1.6,0.16
2014,1,1,5,30,0,0,0,-4,-4,990.0,178.20000000000002,1.6,0.16
2014,1,1,6,30,0,0,0,-4,-4,990.0,186.8,1.6,0.16
2014,1,1,7,30,0,0,0,-3,-3,990.0,191.9,1.6,0.16
2014,1,1,8,30,0,15,15,-3,-2,990.0,195.10000000000002,2.0,0.16
2014,1,1,9,30,0,67,67,-3,-1,990.0,200.9,2.3000000000000003,0.16
2014,1,1,10,30,4,118,119,-2,0,990.0,219.60000000000002,2.5,0.16
2014,1,1,11,30,82,178,212,-1,2,990.0,239.4,2.5,0.16
2014,1,1,12,30,135,203,264,0,3,980.0,244.4,2.2,0.16
2014,1,1,13,30,235,192,297,0,3,980.0,243.8,1.8,0.16
2014,1,1,14,30,195,166,242,0,3,980.0,237.9,1.1,0.16
2014,1,1,15,30,359,100,204,0,2,980.0,229.20000000000002,0.30000000000000004,0.16
2014,1,1,16,30,115,59,76,0,1,980.0,215.20000000000002,0.2,0.16
2014,1,1,17,30,0,0,0,0,0,980.0,56.5,0.6000000000000001,0.16
2014,1,1,18,30,0,0,0,-1,0,980.0,45.800000000000004,1.3,0.16
2014,1,1,19,30,0,0,0,-1,0,980.0,46.400000000000006,1.9000000000000001,0.866
2014,1,1,20,30,0,0,0,-1,0,980.0,48.800000000000004,2.3000000000000003,0.866
2014,1,1,21,30,0,0,0,-2,0,980.0,50.1,2.5,0.866
2014,1,1,22,30,0,0,0,-2,-1,980.0,49.7,2.6,0.866
2014,1,1,23,30,0,0,0,-2,-1,980.0,45.1,2.8000000000000003,0.866
2014,1,2,0,30,0,0,0,-3,-1,980.0,38.300000000000004,3.3000000000000003,0.866
2014,1,2,1,30,0,0,0,-3,-2,980.0,33.800000000000004,3.7,0.866
2014,1,2,2,30,0,0,0,-4,-3,980.0,31.6,4.0,0.866
2014,1,2,3,30,0,0,0,-5,-4,980.0,29.0,4.2,0.866
2014,1,2,4,30,0,0,0,-6,-5,980.0,24.1,4.5,0.866
2014,1,2,5,30,0,0,0,-7,-5,980.0,18.0,4.7,0.866
2014,1,2,6,30,0,0,0,-8,-6,980.0,13.100000000000001,5.1000000000000005,0.866
2014,1,2,7,30,0,0,0,-8,-7,980.0,10.8,5.5,0.866
2014,1,2,8,30,0,1,1,-9,-7,980.0,11.8,6.0,0.866
2014,1,2,9,30,22,76,81,-10,-7,980.0,14.100000000000001,6.2,0.866
2014,1,2,10,30,0,67,67,-10,-7,980.0,14.100000000000001,6.300000000000001,0.866
2014,1,2,11,30,6,147,150,-11,-7,980.0,10.8,6.5,0.866
2014,1,2,12,30,44,188,208,-11,-7,980.0,6.5,6.7,0.866
2014,1,2,13,30,17,168,175,-12,-7,980.0,2.9000000000000004,6.9,0.866
2014,1,2,14,30,24,151,161,-12,-8,980.0,1.9000000000000001,7.2,0.866
2014,1,2,15,30,0,102,102,-12,-8,980.0,1.6,7.2,0.866
2014,1,2,16,30,0,48,48,-13,-8,990.0,0.9,6.800000000000001,0.866
2014,1,2,17,30,0,0,0,-13,-9,990.0,357.40000000000003,6.4,0.866
2014,1,2,18,30,0,0,0,-13,-9,990.0,352.8,6.1000000000000005,0.866
2014,1,2,19,30,0,0,0,-13,-10,990.0,351.20000000000005,5.4,0.866
2014,1,2,20,30,0,0,0,-14,-11,990.0,349.6,4.4,0.866
2014,1,2,21,30,0,0,0,-15,-12,990.0,346.3,3.5,0.866
2014,1,2,22,30,0,0,0,-15,-13,990.0,342.70000000000005,3.0,0.866
2014,1,2,23,30,0,0,0,-15,-13,990.0,341.3,2.8000000000000003,0.866
2014,1,3,0,30,0,0,0,-15,-13,990.0,339.5,2.6,0.866
2014,1,3,1,30,0,0,0,-15,-13,990.0,337.5,2.4000000000000004,0.866
2014,1,3,2,30,0,0,0,-15,-13,990.0,341.1,2.2,0.866
2014,1,3,3,30,0,0,0,-15,-13,990.0,347.1,2.1,0.866
2014,1,3,4,30,0,0,0,-15,-13,990.0,351.8,1.7000000000000002,0.866
2014,1,3,5,30,0,0,0,-16,-14,990.0,357.3,1.1,0.866
2014,1,3,6,30,0,0,0,-16,-14,1000.0,9.5,0.6000000000000001,0.866
2014,1,3,7,30,0,0,0,-16,-14,1000.0,67.7,0.5,0.866
2014,1,3,8,30,0,15,15,-16,-13,1000.0,115.9,0.8,0.866
2014,1,3,9,30,680,55,197,-16,-11,1000.0,141.1,1.3,0.866
2014,1,3,10,30,827,72,347,-15,-10,1000.0,159.9,2.0,0.866
2014,1,3,11,30,898,80,455,-14,-8,1000.0,181.60000000000002,2.5,0.866
2014,1,3,12,30,919,83,505,-13,-6,990.0,198.9,3.0,0.866
