Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,975971,-,-,-,34.17,-84.1,-5,345,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2000,1,1,0,30,0,0,0,7,7,980.0,189.5,0.6000000000000001,0.115
2000,1,1,1,30,0,0,0,7,7,980.0,186.20000000000002,0.6000000000000001,0.115
2000,1,1,2,30,0,0,0,7,7,980.0,180.20000000000002,0.6000000000000001,0.115
2000,1,1,3,30,0,0,0,7,7,980.0,177.60000000000002,0.6000000000000001,0.115
2000,1,1,4,30,0,0,0,7,7,980.0,176.8,0.6000000000000001,0.115
2000,1,1,5,30,0,0,0,7,7,980.0,179.20000000000002,0.6000000000000001,0.115
2000,1,1,6,30,0,0,0,7,7,980.0,179.70000000000002,0.6000000000000001,0.115
2000,1,1,7,30,0,0,0,8,8,980.0,176.5,0.6000000000000001,0.115
2000,1,1,8,30,437,39,97,9,9,980.0,170.5,0.8,0.115
2000,1,1,9,30,13,109,113,10,11,980.0,161.60000000000002,1.0,0.115
2000,1,1,10,30,2,144,145,11,13,980.0,163.0,1.1,0.115
2000,1,1,11,30,16,188,197,12,14,980.0,168.8,1.2000000000000002,0.115
2000,1,1,12,30,8,186,191,12,15,980.0,171.3,1.3,0.115
2000,1,1,13,30,78,234,275,12,16,980.0,170.3,1.3,0.115
2000,1,1,14,30,204,201,294,12,16,980.0,166.3,1.2000000000000002,0.115
2000,1,1,15,30,5,122,124,13,15,980.0,157.60000000000002,1.0,0.115
2000,1,1,16,30,492,56,149,13,13,980.0,146.9,0.7000000000000001,0.115
2000,1,1,17,30,0,0,0,12,13,980.0,142.5,0.7000000000000001,0.115
2000,1,1,18,30,0,0,0,11,12,980.0,141.9,0.8,0.115
2000,1,1,19,30,0,0,0,11,12,980.0,144.20000000000002,0.7000000000000001,0.115
2000,1,1,20,30,0,0,0,11,11,980.0,145.3,0.7000000000000001,0.115
2000,1,1,21,30,0,0,0,11,11,980.0,145.8,0.7000000000000001,0.115
2000,1,1,22,30,0,0,0,9,10,980.0,148.70000000000002,0.7000000000000001,0.115
2000,1,1,23,30,0,0,0,9,10,980.0,154.3,0.7000000000000001,0.115
2000,1,2,0,30,0,0,0,9,10,980.0,159.10000000000002,0.6000000000000001,0.115
2000,1,2,1,30,0,0,0,9,10,980.0,163.9,0.6000000000000001,0.115
2000,1,2,2,30,0,0,0,9,10,980.0,169.0,0.6000000000000001,0.115
2000,1,2,3,30,0,0,0,9,9,980.0,172.9,0.6000000000000001,0.115
2000,1,2,4,30,0,0,0,9,9,980.0,175.9,0.6000000000000001,0.115
2000,1,2,5,30,0,0,0,9,9,980.0,177.3,0.6000000000000001,0.115
2000,1,2,6,30,0,0,0,9,9,980.0,178.4,0.6000000000000001,0.115
2000,1,2,7,30,0,0,0,9,9,980.0,177.9,0.6000000000000001,0.115
2000,1,2,8,30,491,36,101,10,11,980.0,181.8,0.9,0.115
2000,1,2,9,30,0,75,75,11,13,980.0,181.70000000000002,1.1,0.115
2000,1,2,10,30,11,154,159,13,15,980.0,186.4,1.4000000000000001,0.115
2000,1,2,11,30,7,176,180,13,17,980.0,202.8,1.7000000000000002,0.115
2000,1,2,12,30,102,249,304,13,18,980.0,207.20000000000002,1.8,0.115
2000,1,2,13,30,77,234,275,13,19,980.0,205.10000000000002,1.7000000000000002,0.115
2000,1,2,14,30,48,190,212,13,18,980.0,205.4,1.6,0.115
2000,1,2,15,30,0,117,117,13,17,980.0,205.9,1.1,0.115
2000,1,2,16,30,164,72,103,14,15,980.0,199.10000000000002,0.6000000000000001,0.115
2000,1,2,17,30,0,0,0,13,13,980.0,188.8,0.6000000000000001,0.115
2000,1,2,18,30,0,0,0,13,13,980.0,181.70000000000002,0.7000000000000001,0.115
2000,1,2,19,30,0,0,0,11,12,980.0,177.70000000000002,0.7000000000000001,0.115
2000,1,2,20,30,0,0,0,11,11,980.0,174.60000000000002,0.7000000000000001,0.115
2000,1,2,21,30,0,0,0,9,10,980.0,172.3,0.6000000000000001,0.115
2000,1,2,22,30,0,0,0,9,10,980.0,167.0,0.6000000000000001,0.115
2000,1,2,23,30,0,0,0,9,10,980.0,166.8,0.6000000000000001,0.115
2000,1,3,0,30,0,0,0,9,10,980.0,168.60000000000002,0.6000000000000001,0.115
2000,1,3,1,30,0,0,0,9,10,970.0,179.60000000000002,0.7000000000000001,0.115
2000,1,3,2,30,0,0,0,9,9,970.0,182.10000000000002,0.6000000000000001,0.115
2000,1,3,3,30,0,0,0,9,9,970.0,176.0,0.6000000000000001,0.115
2000,1,3,4,30,0,0,0,9,9,970.0,176.9,0.6000000000000001,0.115
2000,1,3,5,30,0,0,0,9,9,970.0,178.5,0.7000000000000001,0.115
2000,1,3,6,30,0,0,0,9,9,970.0,172.9,0.7000000000000001,0.115
2000,1,3,7,30,0,0,0,9,10,970.0,167.20000000000002,0.7000000000000001,0.115
2000,1,3,8,30,0,21,21,11,12,970.0,162.20000000000002,1.0,0.115
2000,1,3,9,30,0,45,45,12,14,980.0,157.0,1.5,0.115
2000,1,3,10,30,0,111,111,13,16,980.0,171.10000000000002,1.9000000000000001,0.115
2000,1,3,11,30,360,208,391,13,18,970.0,178.3,2.2,0.115
2000,1,3,12,30,373,224,427,13,19,970.0,180.3,2.3000000000000003,0.115
2000,1,3,13,30,861,81,535,13,20,970.0,180.20000000000002,2.3000000000000003,0.115
2000,1,3,14,30,13,168,175,13,19,970.0,180.0,2.1,0.115
2000,1,3,15,30,238,140,222,13,18,970.0,178.9,1.7000000000000002,0.115
2000,1,3,16,30,567,48,158,13,17,970.0,173.8,1.2000000000000002,0.115
2000,1,3,17,30,0,0,0,13,15,970.0,168.4,1.1,0.115
