Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,1129085,-,-,-,41.93,-77.54,-5,537,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2008,1,1,0,30,0,0,0,-3,-2,940.0,147.8,0.4,0.866
2008,1,1,1,30,0,0,0,-3,-2,940.0,143.5,0.5,0.866
2008,1,1,2,30,0,0,0,-3,-2,940.0,138.0,0.6000000000000001,0.866
2008,1,1,3,30,0,0,0,-2,-1,940.0,134.5,0.6000000000000001,0.866
2008,1,1,4,30,0,0,0,-2,-1,940.0,134.9,0.7000000000000001,0.866
2008,1,1,5,30,0,0,0,-2,0,940.0,147.1,0.9,0.866
2008,1,1,6,30,0,0,0,-1,0,940.0,180.0,1.0,0.866
2008,1,1,7,30,0,0,0,-1,0,940.0,196.4,0.9,0.866
2008,1,1,8,30,91,48,60,0,0,940.0,210.5,0.9,0.866
2008,1,1,9,30,100,103,128,-1,0,940.0,217.10000000000002,0.9,0.866
2008,1,1,10,30,0,58,58,-2,0,940.0,222.9,1.0,0.866
2008,1,1,11,30,0,57,57,-3,0,940.0,223.0,1.1,0.866
2008,1,1,12,30,0,91,91,-3,0,940.0,222.5,1.0,0.866
2008,1,1,13,30,0,38,38,-3,0,940.0,223.9,0.9,0.866
2008,1,1,14,30,0,106,106,-3,0,940.0,227.8,0.8,0.866
2008,1,1,15,30,0,25,25,-2,-1,940.0,232.5,0.7000000000000001,0.866
2008,1,1,16,30,0,2,2,-2,-1,940.0,238.5,0.7000000000000001,0.866
2008,1,1,17,30,0,0,0,-2,-1,940.0,248.9,0.7000000000000001,0.866
2008,1,1,18,30,0,0,0,-2,-1,940.0,263.0,0.7000000000000001,0.866
2008,1,1,19,30,0,0,0,-2,-1,940.0,279.3,0.8,0.866
2008,1,1,20,30,0,0,0,-3,-2,940.0,295.2,0.9,0.866
2008,1,1,21,30,0,0,0,-5,-4,940.0,305.8,1.0,0.866
2008,1,1,22,30,0,0,0,-6,-5,940.0,310.8,1.0,0.866
2008,1,1,23,30,0,0,0,-7,-5,940.0,314.40000000000003,1.0,0.866
2008,1,2,0,30,0,0,0,-7,-5,940.0,318.8,0.9,0.866
2008,1,2,1,30,0,0,0,-8,-6,940.0,320.90000000000003,0.9,0.866
2008,1,2,2,30,0,0,0,-8,-6,940.0,322.40000000000003,0.9,0.866
2008,1,2,3,30,0,0,0,-9,-7,940.0,323.5,0.9,0.866
2008,1,2,4,30,0,0,0,-10,-7,940.0,325.70000000000005,1.0,0.866
2008,1,2,5,30,0,0,0,-11,-8,940.0,328.40000000000003,1.0,0.866
2008,1,2,6,30,0,0,0,-12,-9,950.0,329.8,0.9,0.866
2008,1,2,7,30,0,0,0,-13,-10,950.0,329.3,0.9,0.866
2008,1,2,8,30,0,38,38,-13,-10,950.0,328.1,0.9,0.866
2008,1,2,9,30,285,93,167,-13,-9,950.0,329.40000000000003,1.0,0.866
2008,1,2,10,30,144,151,202,-13,-8,950.0,330.3,1.0,0.866
2008,1,2,11,30,887,87,453,-13,-8,950.0,329.3,1.1,0.866
2008,1,2,12,30,902,87,469,-13,-8,950.0,327.70000000000005,1.1,0.866
2008,1,2,13,30,899,76,425,-13,-8,950.0,326.8,1.1,0.866
2008,1,2,14,30,841,65,324,-14,-9,950.0,326.0,1.1,0.866
2008,1,2,15,30,700,48,181,-14,-10,950.0,325.3,1.1,0.866
2008,1,2,16,30,312,17,30,-15,-11,960.0,325.20000000000005,1.0,0.866
2008,1,2,17,30,0,0,0,-15,-11,960.0,324.8,1.0,0.866
2008,1,2,18,30,0,0,0,-15,-12,960.0,322.3,0.9,0.866
2008,1,2,19,30,0,0,0,-15,-12,960.0,319.8,0.9,0.866
2008,1,2,20,30,0,0,0,-15,-12,960.0,319.0,0.9,0.866
2008,1,2,21,30,0,0,0,-15,-12,960.0,319.0,0.8,0.866
2008,1,2,22,30,0,0,0,-14,-11,960.0,319.70000000000005,0.8,0.866
2008,1,2,23,30,0,0,0,-14,-11,960.0,319.0,0.7000000000000001,0.866
2008,1,3,0,30,0,0,0,-14,-11,960.0,319.1,0.7000000000000001,0.866
2008,1,3,1,30,0,0,0,-14,-11,960.0,320.20000000000005,0.7000000000000001,0.866
2008,1,3,2,30,0,0,0,-14,-11,960.0,321.40000000000003,0.7000000000000001,0.866
2008,1,3,3,30,0,0,0,-14,-11,960.0,323.5,0.8,0.866
2008,1,3,4,30,0,0,0,-15,-12,960.0,326.1,0.8,0.866
2008,1,3,5,30,0,0,0,-15,-12,960.0,328.40000000000003,0.7000000000000001,0.866
2008,1,3,6,30,0,0,0,-15,-12,960.0,330.40000000000003,0.7000000000000001,0.866
2008,1,3,7,30,0,0,0,-16,-13,960.0,333.3,0.7000000000000001,0.866
2008,1,3,8,30,571,37,107,-16,-12,970.0,334.0,0.7000000000000001,0.866
2008,1,3,9,30,794,60,264,-16,-12,970.0,329.1,0.7000000000000001,0.866
2008,1,3,10,30,834,86,383,-16,-11,970.0,324.1,0.7000000000000001,0.866
2008,1,3,11,30,885,91,457,-16,-10,970.0,318.1,0.7000000000000001,0.866
2008,1,3,12,30,895,91,471,-15,-10,970.0,311.5,0.6000000000000001,0.866
2008,1,3,13,30,877,83,425,-14,-9,970.0,305.90000000000003,0.6000000000000001,0.866
2008,1,3,14,30,803,73,323,-14,-9,970.0,300.40000000000003,0.5,0.866
2008,1,3,15,30,643,54,178,-13,-10,970.0,295.40000000000003,0.4,0.866
2008,1,3,16,30,247,19,30,-14,-11,960.0,288.40000000000003,0.4,0.866
2008,1,3,17,30,0,0,0,-14,-12,960.0,275.6,0.5,0.866
2008,1,3,18,30,0,0,0,-14,-12,960.0,250.8,0.5,0.866
2008,1,3,19,30,0,0,0,-14,-13,960.0,228.9,0.6000000000000001,0.866
2008,1,3,20,30,0,0,0,-14,-12,960.0,221.4,0.5,0.866
2008,1,3,21,30,0,0,0,-14,-12,960.0,216.70000000000002,0.5,0.866
2008,1,3,22,30,0,0,0,-13,-12,960.0,213.20000000000002,0.5,0.866
2008,1,3,23,30,0,0,0,-14,-12,960.0,210.10000000000002,0.6000000000000001,0.866
2008,1,4,0,30,0,0,0,-14,-12,960.0,210.9,0.6000000000000001,0.866
2008,1,4,1,30,0,0,0,-13,-11,960.0,213.8,0.7000000000000001,0.866
2008,1,4,2,30,0,0,0,-13,-11,960.0,217.5,0.7000000000000001,0.866
2008,1,4,3,30,0,0,0,-13,-11,960.0,221.0,0.7000000000000001,0.866
2008,1,4,4,30,0,0,0,-13,-11,960.0,222.60000000000002,0.7000000000000001,0.866
2008,1,4,5,30,0,0,0,-12,-10,960.0,224.20000000000002,0.7000000000000001,0.866
2008,1,4,6,30,0,0,0,-12,-10,960.0,225.70000000000002,0.7000000000000001,0.866
2008,1,4,7,30,0,0,0,-12,-10,960.0,226.10000000000002,0.7000000000000001,0.866
2008,1,4,8,30,455,43,99,-12,-9,960.0,226.0,0.8,0.866
2008,1,4,9,30,656,75,244,-11,-7,960.0,234.9,0.9,0.866
2008,1,4,10,30,0,81,81,-10,-5,960.0,237.9,0.9,0.866
2008,1,4,11,30,1,140,141,-8,-3,960.0,239.10000000000002,0.8,0.866
