Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,1194008,-,-,-,40.17,-75.58,-5,80,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2015,1,1,0,30,0,0,0,-7,-3,1010.0,253.60000000000002,0.9,0.151
2015,1,1,1,30,0,0,0,-7,-3,1010.0,256.90000000000003,0.9,0.151
2015,1,1,2,30,0,0,0,-7,-3,1010.0,258.7,0.8,0.151
2015,1,1,3,30,0,0,0,-7,-4,1010.0,260.40000000000003,0.7000000000000001,0.151
2015,1,1,4,30,0,0,0,-7,-4,1010.0,261.1,0.6000000000000001,0.151
2015,1,1,5,30,0,0,0,-7,-4,1010.0,256.6,0.6000000000000001,0.151
2015,1,1,6,30,0,0,0,-7,-4,1010.0,250.3,0.6000000000000001,0.151
2015,1,1,7,30,0,0,0,-7,-3,1010.0,244.10000000000002,0.7000000000000001,0.151
2015,1,1,8,30,598,41,138,-6,-1,1010.0,238.60000000000002,0.9,0.151
2015,1,1,9,30,786,58,290,-7,0,1010.0,233.5,1.2000000000000002,0.151
2015,1,1,10,30,868,67,406,-8,0,1010.0,236.4,1.4000000000000001,0.151
2015,1,1,11,30,905,69,470,-8,1,1010.0,235.4,1.5,0.151
2015,1,1,12,30,911,69,477,-7,2,1000.0,234.5,1.5,0.151
2015,1,1,13,30,873,68,422,-6,2,1000.0,234.0,1.4000000000000001,0.151
2015,1,1,14,30,813,58,317,-6,2,1000.0,235.0,1.2000000000000002,0.151
2015,1,1,15,30,664,44,171,-5,1,1000.0,233.5,0.9,0.151
2015,1,1,16,30,268,14,23,-4,0,1000.0,228.5,0.8,0.151
2015,1,1,17,30,0,0,0,-4,0,1000.0,225.70000000000002,0.9,0.151
