Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,949860,-,-,-,43.33,-85.34,-5,276,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2001,1,1,0,30,0,0,0,-15,-13,990.0,350.6,1.3,0.866
2001,1,1,1,30,0,0,0,-14,-13,990.0,348.40000000000003,1.3,0.866
2001,1,1,2,30,0,0,0,-14,-12,990.0,347.3,1.2000000000000002,0.866
2001,1,1,3,30,0,0,0,-14,-12,990.0,346.0,1.2000000000000002,0.866
2001,1,1,4,30,0,0,0,-13,-12,990.0,345.1,1.2000000000000002,0.866
2001,1,1,5,30,0,0,0,-13,-12,990.0,348.0,1.2000000000000002,0.866
2001,1,1,6,30,0,0,0,-13,-12,990.0,356.90000000000003,1.1,0.866
2001,1,1,7,30,0,0,0,-13,-12,990.0,8.4,1.1,0.866
2001,1,1,8,30,0,5,5,-13,-12,990.0,19.0,1.2000000000000002,0.866
2001,1,1,9,30,0,48,48,-13,-11,990.0,26.700000000000003,1.8,0.866
2001,1,1,10,30,8,105,107,-12,-10,990.0,31.400000000000002,2.2,0.866
2001,1,1,11,30,43,147,163,-11,-9,990.0,31.400000000000002,1.9000000000000001,0.866
2001,1,1,12,30,92,174,211,-10,-7,990.0,23.900000000000002,1.9000000000000001,0.866
2001,1,1,13,30,91,168,204,-9,-6,990.0,5.5,2.2,0.866
2001,1,1,14,30,793,79,344,-9,-6,990.0,352.5,2.0,0.866
2001,1,1,15,30,681,64,225,-8,-7,990.0,344.5,1.3,0.866
2001,1,1,16,30,431,37,82,-10,-9,990.0,343.3,1.1,0.866
2001,1,1,17,30,0,0,0,-12,-10,990.0,348.0,1.3,0.866
2001,1,1,18,30,0,0,0,-13,-11,990.0,356.5,1.4000000000000001,0.866
2001,1,1,19,30,0,0,0,-14,-12,990.0,5.7,1.4000000000000001,0.866
2001,1,1,20,30,0,0,0,-15,-13,990.0,12.8,1.4000000000000001,0.866
2001,1,1,21,30,0,0,0,-16,-14,990.0,18.1,1.5,0.866
2001,1,1,22,30,0,0,0,-17,-15,990.0,21.3,1.4000000000000001,0.866
2001,1,1,23,30,0,0,0,-17,-15,990.0,24.0,1.2000000000000002,0.866
2001,1,2,0,30,0,0,0,-17,-14,990.0,24.1,0.9,0.866
2001,1,2,1,30,0,0,0,-16,-14,990.0,7.800000000000001,0.6000000000000001,0.866
2001,1,2,2,30,0,0,0,-15,-14,990.0,283.1,0.9,0.866
2001,1,2,3,30,0,0,0,-16,-15,990.0,257.7,1.2000000000000002,0.866
2001,1,2,4,30,0,0,0,-16,-15,990.0,261.1,1.4000000000000001,0.866
2001,1,2,5,30,0,0,0,-16,-14,990.0,272.1,1.5,0.866
2001,1,2,6,30,0,0,0,-15,-13,990.0,281.1,1.6,0.866
2001,1,2,7,30,0,0,0,-15,-13,990.0,285.5,1.8,0.866
2001,1,2,8,30,191,15,21,-15,-12,990.0,289.90000000000003,2.0,0.866
2001,1,2,9,30,611,51,158,-12,-9,990.0,291.1,2.9000000000000004,0.866
2001,1,2,10,30,22,109,115,-9,-6,990.0,285.3,3.9000000000000004,0.866
2001,1,2,11,30,846,82,393,-7,-4,990.0,278.3,4.3,0.866
