Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,1420145,-,-,-,44.29,-68.58,-5,43,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2007,1,1,0,30,0,0,0,-6,-3,1020.0,82.10000000000001,0.7000000000000001,0.866
2007,1,1,1,30,0,0,0,-6,-3,1020.0,101.30000000000001,0.7000000000000001,0.866
2007,1,1,2,30,0,0,0,-6,-2,1020.0,113.80000000000001,0.7000000000000001,0.866
2007,1,1,3,30,0,0,0,-5,-1,1020.0,125.60000000000001,0.7000000000000001,0.866
2007,1,1,4,30,0,0,0,-4,0,1020.0,137.9,0.8,0.866
2007,1,1,5,30,0,0,0,-3,0,1020.0,146.20000000000002,0.9,0.866
2007,1,1,6,30,0,0,0,-2,0,1010.0,151.9,0.9,0.866
2007,1,1,7,30,0,4,4,0,1,1010.0,152.5,0.8,0.866
2007,1,1,8,30,0,24,24,0,1,1010.0,163.20000000000002,0.8,0.866
2007,1,1,9,30,0,78,78,0,1,1010.0,165.3,0.9,0.866
2007,1,1,10,30,0,59,59,1,1,1010.0,164.70000000000002,1.0,0.866
2007,1,1,11,30,0,91,91,1,2,1010.0,164.70000000000002,1.1,0.866
2007,1,1,12,30,0,76,76,1,2,1010.0,164.5,1.2000000000000002,0.866
2007,1,1,13,30,0,90,90,2,2,1010.0,162.70000000000002,1.3,0.866
2007,1,1,14,30,0,30,30,2,3,1010.0,161.70000000000002,1.3,0.866
2007,1,1,15,30,0,8,8,2,3,1000.0,161.70000000000002,1.2000000000000002,0.866
2007,1,1,16,30,0,0,0,4,4,1000.0,156.8,1.2000000000000002,0.866
2007,1,1,17,30,0,0,0,4,5,1000.0,157.10000000000002,1.1,0.866
2007,1,1,18,30,0,0,0,4,5,1000.0,164.0,1.0,0.866
2007,1,1,19,30,0,0,0,6,6,1000.0,181.0,0.9,0.089
2007,1,1,20,30,0,0,0,4,6,1000.0,202.8,0.8,0.089
2007,1,1,21,30,0,0,0,4,5,1000.0,233.3,0.7000000000000001,0.089
2007,1,1,22,30,0,0,0,4,4,990.0,263.90000000000003,0.7000000000000001,0.089
